Family,Subfamily,Tribe,Genus,animal,type,caste.number,caste.number.ref,colony.size,colony.size.ref,queen.mating.frequency.original,queen.number.continuous,queen.number.binary,Inherent_Constraints_Scale,Conditional_Constraints_Scale,Constraints_Confidence,Constraints_Scale_Notes,Ref.2,Supercolonial.Helantera.review_no.stringent.nonstringent,social.parasite.Antwiki_no.yes,clonal,hybridisation,Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies
Formicidae,Ponerinae,Platythyreini,Platythyrea,Platythyrea_tricuspidata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",23,"Ito, 1994",NA,NA,NA,1,4,1,"gamergates. Molet, M. & Peeters, C. 2006. Evolution of wingless reproductives in ants: weakly specialized ergatoid queen instead of gamergates in Platythyrea conradti. Insectes Sociaux 53(2): 177-182.",NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_droryana,bee,1,"Gruter et al., 2017",2830,"Hammond&Keller, 2004; Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_frontalis,bee,1,NA,1000,"Slaa et al., 2003",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_mosquito,bee,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_nr_minima,bee,1,NA,125,"Jaffe et al., 2014",1.42,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_quadripunctata,bee,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_remota,bee,1,NA,3200,"Hammond&Keller, 2004; Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_saiqui,bee,1,NA,1500,"Hammond&Keller, 2004; also mentioned in Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Apinae,Meliponini,Plebeia,Plebeia_schrottkyi,bee,1,NA,300,"Wille, 1983",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Podomyrma,Podomyrma_sp.,ant,NA,NA,200,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,Pogonomyrmex_barbatus,ant,1,"Wilson, 1953; Smith et al., 2007; Johnson, 2015; Friedman et al., 2019",11981.76,"Fjerdingstad, 2006; Gordon, 1995; Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",3.16,1,0,4,4,1,"Workers develop from matings between lineages, and queens develop from matings within lineages, so queens must mate with males of both lineages to produce daughter queens and workers. ----- no offspring. Suni, Sevan S., Christopher Gignoux, and Deborah M. Gordon. ""Male parentage in dependent_lineage populations of the harvester ant Pogonomyrmex barbatus."" Molecular ecology 16.24 (2007): 5149-5155.",NA,0,0,0,1,0
Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,Pogonomyrmex_n.sp.ARG-01,ant,NA,NA,700,"Holbrook et al., 2007 (citing Johnson unpublished data)",18,1,0,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Myrmicini,Pogonomyrmex,Pogonomyrmex_rugosus,ant,1,"Smith et al., 2007; Johnson, 2015; Friedman et al., 2019",7740,"Holldobler&Wilson, 1990 (citing Mackay, 1981)",4.02,1,0,NA,NA,NA,,NA,0,0,0,1,0
Vespidae,Polistinae,Polistinae,Stelopolybia,Polistes_annularis,wasp,1,"Strassman et al., 2002",NA,NA,1.05,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_associus,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_bellicos,wasp,1,"Strassman et al., 2002",15.75,"Arevalo et al., 1998",1,1.6,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_biglumis,wasp,1,"Strassman et al., 2002",NA,NA,1.21,1.62,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_canadensis,wasp,NA,,30,"Patalano et al., 2015",1.05,1,0,NA,NA,NA,,,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_carolinus,wasp,1,"Strassman et al., 2002",102.25,"Hughes et al., 1993",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_chinensis,wasp,1,"Strassman et al., 2002",NA,"Yamane, 1996; Saigo & Tsuchida, 2004",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_dominula - was Polistes_dominulus,wasp,1,"Strassman et al., 2002",80,"Liebert et al., 2008",1,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_dorsalis,wasp,1,"Strassman et al., 2002",14.5,"Arevalo et al., 1998",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_exclamans,wasp,1,"Strassman et al., 2002",107.56,"Hughes et al., 1993",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_fuscatus,wasp,1,"Strassman et al., 2002",NA,NA,NA,1.86,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_gallicus,wasp,1,"Strassman et al., 2002",25.05,"Strassmann et al., 2003",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_humilis,wasp,1,"Hoggard et al., 2009",16.23,"Hoggard et al., 2009",NA,3,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_instabilis,wasp,1,"Strassman et al., 2002",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_jadwigae,wasp,1,"Strassman et al., 2002",NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_metricus,wasp,1,"Strassman et al., 2002",NA,NA,NA,1.03,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_nimphus,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_olivacues,wasp,1,NA,127,"Uddin & Tsuchida, 2012",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_satan,wasp,1,"Strassman et al., 2002",16,"Raw, 1998",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_snelleni,wasp,1,"Strassman et al., 2002",10.5,"Sayama & Takahashi, 2005",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistini,Polistes,Polistes_versicolorversicolor,wasp,1,"Strassman et al., 2002",NA,NA,1,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Parachartergus,Polybia_bicyttarella,wasp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_bistriata,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_catillifex,wasp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_chrysothorax,wasp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_diguetana,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_dimidiata,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_emaciata,wasp,1,NA,141,Kud‚àö¬• et al 2005,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_erythrothorax,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_fastidiosuscula,wasp,1,NA,164,"Raw, 1998",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_ignobilis,wasp,1,NA,2000,"Raw, 1998",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_jurinei,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_micans,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_occidentalis,wasp,1,NA,NA,"Kud‚àö¬• et al 2005; Raw, 1998; Loope & Jeanne, 2008",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_parvulina,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_paulista,wasp,1,Kud‚àö¬• et al 2005,2256.5,"Kud‚àö¬• et al 2005; Raw, 1998",NA,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_platycephala,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_quadricincta,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_rejecta,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_ruficeps,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_rufitarsis,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_scrobalis,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_scutellaris,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_sericea,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_simillima,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_singularis,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Polybia,Polybia_striata,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistinae,Mischocyttarus,Polybioides_raphigastra,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Polistinae,Polybioides,Polybioides_tabidus,wasp,1,NA,NA,"Hammond&Keller, 2004; Kud‚àö¬• et al 2005; Henshaw et al., 2002 - (citing Henshaw et al., 2000)",1,34,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Polyergus,Polyergus_breviceps,ant,1,"Oster & Wilson, 1978",NA,NA,NA,NA,NA,3,4,1,males in queenless nests. Page 191 the Ants,NA,0,1,0,0,0
Formicidae,Formicinae,Formicini,Polyergus,Polyergus_lucidus,ant,1,"Oster & Wilson, 1978",NA,NA,NA,1,0,NA,NA,NA,,NA,0,1,0,0,0
Formicidae,Formicinae,Formicini,Polyergus,Polyergus_rufescens,ant,1,"Oster & Wilson, 1978",1025,"Seifert, 2017; Novgorodova & Ryabinin, 2018",1,1,0,3,4,1,page 191 The Ants,NA,0,1,0,0,0
Formicidae,Formicinae,Camponotini,Polyrhachis,Polyrhachis_gestroi_rufiventris,ant,1,"Laciny et al., 2017; Oster & Wilson, 1978",200,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,4
Formicidae,Formicinae,Camponotini,Polyrhachis,Polyrhachis_robsoni,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,1,0,0,0,0
Formicidae,Formicinae,Camponotini,Polyrhachis,Polyrhachis_sp.,ant,NA,NA,30,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Myrmecinini,Pristomyrmex,Pristomyrmex_punctatus,ant,1,"Holldobler&Wilson, 1990; Oster & Wilson, 1978; Blanchard & Moreau, 2017",22000,"Holldobler&Wilson, 1990",NA,NA,NA,2,4,1,workers can produce males and also females by thelytoky. Page 191 The Ants,NA,0,0,1,0,0
Formicidae,Myrmicinae,Myrmecinini,Pristomyrmex,Pristomyrmex_sp.,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",100,"Holldobler&Wilson, 1990; Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995, citing Wilson, 1959)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Proceratiinae,Proceratiini,Proceratium,Proceratium_sp2,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",17,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Proceratiinae,Proceratiini,Proceratium,Proceratium_sp3,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",13,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Formicini,Proformica,Proformica_ferreri,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Proformica,Proformica_longiseta,ant,1,"Holldobler&Wilson, 1990; Fern‚àö¬∞ndez et al., 1994",476.95,"Fjerdingstad, 2006; Tinaut et al., 2010; Jaffe et al., 2012 - (Fernandez-Escudero et al., 2001); Fern‚àö¬∞ndez et al., 1994",1.23,3.4,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Proformica,Proformica_sp.,ant,NA,NA,288.5,"Tinaut et al., 2010",NA,1,0,NA,NA,NA,,NA,0,0,0,0,1
Vespidae,Polistinae,Epiponini,Polybia,Protonectarina_sylveirae,wasp,1,"Junior et al., 2010; da Silva et al., 2018",28600,"Junior et al., 2010",NA,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protonectarina,Protopolybia_acutiscutis,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Protopolybia_emortualis,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Protopolybia_exigua_exigua,wasp,1,NA,216,Kud‚àö¬• et al 2005,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Protopolybia_holoantha,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Protopolybia_minutissima,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Protopolybia_scutellaris,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Vespinae,Vespinae,Dolichovespula,Provespa_anomola,wasp,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Plagiolepidini,Pseudolasius,Pseudolasius_xene,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_peperi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",1958,"Kautz et al., 2009",NA,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Pseudomyrmecinae,Pseudomyrmecini,Pseudomyrmex,Pseudomyrmex_veneficus,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Janzen, 1975",NA,"Janzen, 1975",NA,NA,1,NA,NA,NA,,NA,1,0,0,0,0
Formicidae,Ponerinae,Ponerini,Pseudoneoponera - was Pachycondyla_sublaevis,Pseudoneoponera_sublaevis,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Ito, 2010",9,"Monnin & Peeters, 2008 (citing Peeters et al., 1991 + Ito & Higashi, 1991 + Higashi et al., 1994); Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,0,1,4,1,gamergates. AntWiki,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Pseudoneoponera - synonymous with Pachycondyla_tridentata,Pseudoneoponera_tridentata,ant,1,"Blanchard & Moreau, 2017",51.14,"Monnin & Peeters, 2008 (citing Sommer et al., 1994)",NA,NA,1,1,4,1,Queens and gamergates can cohabit in the same colonies of�P. tridentata�(Sommer & H�lldobler 1992; Sommer et al. 1994). Some dealated queens do not lay eggs because they are behaviourally dominated by gamergates.AntWiki,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Protopolybia,Pseudopolybia_compressa,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Pseudopolybia,Pseudopolybia_difficilis,wasp,1,NA,NA,NA,NA,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Pseudopolybia,Pseudopolybia_vespiceps,wasp,1,NA,60,"Raw, 1998",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_alberti,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_bauderi,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_bunki,ant,NA,NA,40,"King & Porter, 2007",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_creightoni,ant,NA,NA,50,"King & Porter, 2007",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_ohioensis,ant,NA,NA,53,"Geraghty et al., 2007",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_ornata,ant,NA,NA,20,"Geraghty et al., 2007",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_pergandei,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_schulzi,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_sp3,ant,NA,NA,50,www.antprofiler.org,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Dacetini,Strumigenys,Pyramica_talpa,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,2
Apidae,Bombinae,Bombini,Pyrobombus,Pyrobombus_bimaculatus,bee,1,NA,60,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus - was Bombus_huntii,Pyrobombus_huntii,bee,1,NA,515,"Cueva del Castillo et al., 2015",NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus,Pyrobombus_impatiens,bee,1,NA,450,"Michner, 1974",NA,NA,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus - was Bombus_mixtus,Pyrobombus_mixtus,bee,1,NA,50,"Jaffe et al., 2014",3.57,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus - was Bombus_ternarius,Pyrobombus_ternarius,bee,1,NA,100,"Rodriguez-Serrano et al., 2012; Michner, 1974",2.04,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus - was Bombus_vagans,Pyrobombus_vagans,bee,1,NA,40,"Rodriguez-Serrano et al., 2012; Michner, 1974",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_aurata,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",182,"Monnin & Peeters, 2008 (citing Komene et al., 1999)",NA,22,NA,1,4,1,"gamergates and queenless. Komene, Y., Higashi, S., Ito, F. & Miyata, H. 1999. Effect of colony size on the number of gamergates in the queenless ponerine ant Rhytidoponera aurata. Insectes Sociaux 46(1): 29-33.",NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_chalybaea,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",265.37,"Shik, 2008 (citing Ward, 1983); H‚àö‚àÇlldobler & Wilson, 1990; Monnin & Peeters, 2008 (citing Ward, 1983)",1,1,0,2,4,1,"workers can mate and have females but not in queenright colonies, this species also has real queens. see page 190 of Holldobler and Wilson The Ants",NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_confusa,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Ward, 1983",216.58,"Holldobler&Wilson, 1990; Villet, 1990; Monnin & Peeters, 2008 (citing Ward, 1983)",1,1,0,2,4,1,workers can mate and have females but not in queenright colonies. see page 190 of Holldobler and Wilson The Ants,"Peeters, C. 1991. The occurrence of sexual reproduction among ant workers. Biological Journal of the Linnaean Society 44: 141-152.",0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_mayri,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",531.77,"Tek Tay et al., 1997; Monnin & Peeters, 2008 (citing Pamilo et al., 1985 + Peeters, 1987 + Tay & Crozier, 2000)",NA,20,1,2,4,1,workers can mate and produce eggs but not in queenright colonies. True queens recorded in this genus so it is assumed that gamergate reproduction is less than queens. see page 190 in Holldobler and Wilson The Ants,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_metallica,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",381,"Thomas & Elgar, 2003; Monnin & Peeters, 2008 (citing Chapuisat & Crozier, 2001 + Thomas & Elgar, 2003)",NA,NA,1,2,4,1,workers can mate and produce eggs but not in queenright colonies. True queens recorded in this genus so it is assumed that gamergate reproduction is less than queens. see page 190 in Holldobler and Wilson The Ants,NA,0,0,0,0,0
Formicidae,Ectatomminae,Ectatommini,Rhytidoponera,Rhytidoponera_sp.,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",500,"Villet, 1990",NA,NA,1,NA,NA,NA,,NA,0,0,0,0,1
